"country","adm0","Province","adm1","lon","lat","continent","cases_or_outbreaks","surv.qual.adm0","population","logpop","temp_max","temp_min","temp_mean","precip_max","precip_min","precip_mean","altitude"
"Angola","AGO","Uíge","AGO.17_1",15.47739001,-7.02405117,"Africa",1,0.003025194,1123462,6.05055838741878,29.3370379490547,18.953277791458,24.1451578702563,202.169936249966,1.34873731155435,100.101947613706,794.816291327264
"Angola","AGO","Zaire","AGO.18_1",13.56186758,-6.60852462,"Africa",1,0.003025194,2284578,6.35880599031525,31.493771237082,23.2685538865325,27.3811625618073,194.611627961474,0.0993602512127106,75.4267686827736,312.569472450176
"Argentina","ARG","Buenos Aires","ARG.1_1",-60.56597846,-36.68352662,"Americas",0,0,17013767,7.23080048093702,30.3423474896527,14.9509303581069,22.6466389238798,100.251804030952,36.8378419111031,67.5507518670146,92.9316390690473
"Argentina","ARG","Catamarca","ARG.2_1",-66.9524445,-27.33218321,"Americas",0,0,763357,5.88272769243691,23.2798868781661,9.66711770946966,16.4735022938179,44.6824519194847,2.99813207011462,16.9694549878709,2749.76495643467
"Argentina","ARG","Chaco","ARG.3_1",-60.76674184,-26.38737495,"Americas",0,0,348957,5.54277191460026,34.6031438610519,20.6290543813383,27.6160991211951,129.986521916302,19.4425086304329,77.9857684352967,115.709279698496
"Argentina","ARG","Chubut","ARG.4_1",-68.5232167,-43.78962611,"Americas",0,0,378140,5.57765261986569,23.645326746773,9.54880325375342,16.5970650002632,34.3184156791906,11.1547943269878,20.8096001980032,595.656098493454
"Argentina","ARG","Ciudad de Buenos Aires","ARG.5_1",-58.44443585,-34.61767799,"Americas",0,0,1935871,6.28687641399781,29.3338289962825,17.982156133829,23.6579925650557,114.263940520446,58.7211895910781,86.3169144981412,20.5793357933579
"Argentina","ARG","Córdoba","ARG.6_1",-63.79954777,-32.1412181,"Americas",0,0,1255323,6.09875548603152,31.3673415388143,16.9034305143346,24.1353860265745,110.714595672057,14.5917736451475,61.3930832587314,339.191230029622
"Argentina","ARG","Corrientes","ARG.7_1",-57.80585864,-28.77651979,"Americas",0,0,639791,5.80603812652985,33.1600214525215,20.4513416271822,26.8056815398518,149.605510088597,56.3259431930474,107.421815131066,67.3490350099244
"Argentina","ARG","Entre Ríos","ARG.8_1",-59.20754035,-32.04603236,"Americas",0,0,719256,5.85688349344178,32.1526102315845,18.3341703893385,25.2433903104615,137.52624250014,45.601119605241,88.2164422160334,43.9267408168988
"Argentina","ARG","Formosa","ARG.9_1",-59.93434035,-24.89443471,"Americas",0,0,1443361,6.15937496636731,34.4916497887259,21.143363113903,27.8175064513145,123.021713427987,19.8142432685289,77.7867990514084,120.442794975464
"Argentina","ARG","Jujuy","ARG.10_1",-65.76219066,-23.31746423,"Americas",0,0,758418,5.87990863182989,22.7042751726484,6.5738387826627,14.6390569776556,74.6787779305858,1.19428301021842,24.7742225278382,3214.37305025356
"Argentina","ARG","La Pampa","ARG.11_1",-65.44833774,-37.13031093,"Americas",0,0,492647,5.69253584247455,32.6096830496284,14.6318230640134,23.6207530568209,57.7602157755934,15.2798609446176,37.3385427155758,270.486959897251
"Argentina","ARG","La Rioja","ARG.12_1",-67.1782928,-29.67988556,"Americas",0,0,400584,5.60269359885052,29.7456325066931,15.657237946308,22.7014352265005,58.6342997028025,3.53405490375877,23.3741502307443,1415.07986213446
"Argentina","ARG","Mendoza","ARG.13_1",-68.58667905,-34.62865147,"Americas",0,0,334538,5.52444545619348,28.0418602774323,10.9831029309837,19.512481604208,30.9970851570882,19.4327734682833,26.0188222578797,1359.43018907324
"Argentina","ARG","Misiones","ARG.14_1",-54.64727701,-26.87487596,"Americas",1,0,3490787,6.54292334994658,31.3242677610951,18.2851767824823,24.8047222717887,182.942313084708,109.837518162584,143.567165447331,310.737342578902
"Argentina","ARG","Neuquén","ARG.15_1",-70.1179789,-38.6356254,"Americas",0,0,965474,5.98474058281912,26.0257341576507,8.55684741148278,17.2912907845667,71.9051302411979,13.197708548984,35.9696724236537,1098.0757716498
"Argentina","ARG","Río Negro","ARG.16_1",-67.22900144,-40.40681066,"Americas",0,0,156813,5.19538206341369,27.8918790380764,11.4718285024702,19.6818537702733,30.1693686931596,15.0287684129814,22.3385885618705,570.884022994827
"Argentina","ARG","Salta","ARG.17_1",-64.81994139,-24.29608962,"Americas",0,0,1632840,6.21294363083497,28.1140888877723,14.4873562294299,21.3007225586011,107.772650302741,2.63923824837324,42.9342277382777,1634.42432406621
"Argentina","ARG","San Juan","ARG.18_1",-68.87496045,-30.86424011,"Americas",0,0,1170425,6.06834358964331,23.7382595498778,9.18249209909692,16.4603758244874,25.282281130392,8.1674908066009,14.3019659837284,2222.12046525201
"Argentina","ARG","San Luis","ARG.19_1",-66.02992999,-33.76741265,"Americas",0,0,578858,5.76257203975517,32.4310620093084,16.049038597151,24.2400503032297,83.1755629730619,9.64536693150299,42.0803300267971,578.156099258103
"Argentina","ARG","Santa Cruz","ARG.20_1",-69.94144159,-48.81270671,"Americas",0,0,3156765,6.49924225278168,19.5070634323929,8.02025967919517,13.763661555794,26.3500897331747,15.9599331482029,20.5704998987447,459.836747088883
"Argentina","ARG","Santa Fe","ARG.21_1",-60.95070867,-30.70353814,"Americas",0,0,3656338,6.56304633606338,32.7853185749029,18.6555546322303,25.7204366035666,137.233808107165,28.2350379763666,80.8318232349253,65.1558061266288
"Argentina","ARG","Santiago del Estero","ARG.22_1",-63.25847658,-27.78222843,"Americas",0,0,1097279,6.04031706764282,34.9915141642981,20.0478322778674,27.5196732210828,117.638459961549,8.00702535888614,55.5118534462857,178.316881821708
"Argentina","ARG","Tierra del Fuego","ARG.23_1",-67.40135145,-54.33202134,"Americas",0,0,1351623,6.13085557337224,13.3601069334253,4.23135563987582,8.79573128665056,46.3228206770808,25.2048736017346,37.018397148442,199.919182467373
"Argentina","ARG","Tucumán","ARG.24_1",-65.36569836,-26.94379196,"Americas",0,0,605341,5.78200008985628,29.6295728813559,17.3135966101695,23.4715847457627,132.937728813559,9.69579661016949,56.303824858757,1047.5296350266
"Burundi","BDI","Bubanza","BDI.1_1",29.39933338,-3.12455603,"Africa",0,0,485513,5.6862008629828,29.5154095701541,17.6942416869424,23.6048256285483,185.311435523114,5.84509326845093,100.172479048391,1279.73881204231
"Burundi","BDI","Bujumbura Mairie","BDI.2_1",29.33621876,-3.38380853,"Africa",0,0,906953,5.95758478169126,31.6618644067797,20.2313559322034,25.9466101694915,144.377118644068,3.20338983050847,77.8033192090396,764.632478632479
"Burundi","BDI","Bujumbura Rural","BDI.3_1",29.39694079,-3.49905896,"Africa",0,0,610036,5.7853554647485,27.7882705946536,16.459956355701,22.1241134751773,194.97599563557,5.04637206764866,104.50863793417,1383.52780806979
"Burundi","BDI","Bururi","BDI.4_1",29.55467315,-3.89109064,"Africa",0,0,418917,5.62212798474982,26.4661512976256,15.0198233020431,20.7429872998344,200.896189950304,3.72252898950856,106.459874838947,1483.16137931034
"Burundi","BDI","Cankuzo","BDI.5_1",30.60373692,-3.14190263,"Africa",0,0,893631,5.95115822601559,27.133769751693,14.2674943566591,20.700632054176,186.328668171558,1.4334085778781,87.8704665161777,1523.82222222222
"Burundi","BDI","Cibitoke","BDI.6_1",29.22925396,-2.81905377,"Africa",0,0,379382,5.57907672168675,27.7753282275711,15.6153172866521,21.6953227571116,192.439277899344,9.29266958424508,109.232403355215,1446.8777959629
"Burundi","BDI","Gitega","BDI.7_1",29.92222897,-3.49227113,"Africa",0,0,941428,5.97378711097149,25.6657091561939,13.2258078994614,19.4457585278276,183.348743267504,2.83123877917415,99.8569718731299,1693.3089028777
"Burundi","BDI","Karuzi","BDI.8_1",30.12023465,-3.13738126,"Africa",0,0,470924,5.67295082423326,26.5555690809495,13.4983566646379,20.0269628727937,190.359707851491,2.41874619598296,95.3720835869345,1593.19378427788
"Burundi","BDI","Kayanza","BDI.9_1",29.65896884,-3.0072853,"Africa",0,0,570531,5.75627924693683,25.6574529667149,13.9634587554269,19.8104558610709,214.893632416787,6.31186685962373,112.163531114327,1844.64285714286
"Burundi","BDI","Kirundo","BDI.10_1",30.15764447,-2.544019,"Africa",0,0,704791,5.84806034961044,27.6216281310212,15.2520231213873,21.4368256262043,163.976396917148,3.92196531791908,83.5126846499679,1449.41507633588
"Burundi","BDI","Makamba","BDI.11_1",29.73568667,-4.24774808,"Africa",0,0,793417,5.89950150156679,28.2666219389467,16.619959745052,22.4432908419993,210.348876216035,1.7319691378732,103.800150956055,1208.89249832552
"Burundi","BDI","Muramvya","BDI.12_1",29.65185683,-3.27124665,"Africa",0,0,816274,5.91183596355031,24.9202046035806,13.3436061381074,19.131905370844,207.395140664962,5.31329923273657,112.512148337596,1913.11054637865
"Burundi","BDI","Muyinga","BDI.13_1",30.34716627,-2.77695821,"Africa",0,0,325923,5.51311500919367,26.9829035339064,14.3230659025788,20.6529847182426,171.904011461318,2.11652340019102,84.3862623368353,1536.00917431193
"Burundi","BDI","Mwaro","BDI.14_1",29.71529972,-3.49055113,"Africa",0,0,659501,5.81921545840271,24.0981230448384,12.6941605839416,18.39614181439,192.537017726799,4.31595411887383,108.970542231491,1882.51268498943
"Burundi","BDI","Ngozi","BDI.15_1",29.92491022,-2.87497764,"Africa",0,0,1017269,6.00743581011844,26.9107878787879,14.3590303030303,20.6349090909091,188.572121212121,4.5030303030303,96.4593434343434,1604.58827085852
"Burundi","BDI","Rutana","BDI.16_1",30.09493467,-3.87502682,"Africa",0,0,608092,5.78396928991372,27.6107521919705,14.3781264420858,20.9944393170282,200.744347023535,1.30872173511767,102.752038147977,1480.75266327003
"Burundi","BDI","Ruyigi","BDI.17_1",30.32277568,-3.45801499,"Africa",0,0,838212,5.92335387398348,27.9365705614568,14.4878224582701,21.2121965098634,199.59028831563,1.30918057663126,99.0747028325747,1465.7226443769
"Benin","BEN","Alibori","BEN.1_1",2.90415963,11.33421736,"Africa",1,1.372704237,955114,5.98005521097239,38.7196434790869,25.5727036696957,32.1461735743913,257.730266282494,0.00183643099135611,78.8741912843408,266.028309662693
"Benin","BEN","Atakora","BEN.2_1",1.58171598,10.69353427,"Africa",1,1.372704237,1198992,6.07881628537788,37.8986139734109,23.9589404776337,30.9287772255223,244.707237240878,0.179415686749909,87.3619192898803,319.912105199468
"Benin","BEN","Atlantique","BEN.3_1",2.22164272,6.61191556,"Africa",0,1.372704237,714197,5.8538180215972,33.4220297029703,24.6803630363036,29.0511963696369,231.368536853685,8.8539603960396,91.4134809314264,49.359584358764
"Benin","BEN","Borgou","BEN.4_1",2.76648096,9.7883616,"Africa",1,1.372704237,935096,5.97085619924691,36.6409520113827,22.8541585823309,29.7475552968568,229.475229595136,1.75455956538611,93.3417895485707,344.577759116308
"Benin","BEN","Collines","BEN.5_1",2.20714439,8.12929988,"Africa",0,1.372704237,855035,5.93198389250099,36.2272321428571,23.0202976190476,29.6237648809524,174.691488095238,5.11392857142857,91.1773759920635,194.885999287496
"Benin","BEN","Donga","BEN.6_1",1.7947033,9.35562883,"Africa",0,1.372704237,1510255,6.17905028222227,36.3754498416866,22.2792184724689,29.3273341570778,235.113445053672,2.71302803305275,96.9959520683708,364.641
"Benin","BEN","Kouffo","BEN.7_1",1.78289431,6.99643681,"Africa",0,1.372704237,1341463,6.12757869853801,34.943306010929,23.5031762295082,29.2232411202186,148.078551912568,4.83299180327869,86.7410632969033,108.97256515775
"Benin","BEN","Littoral","BEN.8_1",2.41178984,6.36469471,"Africa",0,1.372704237,796129,5.90098344392991,31.7,25.5608695652174,28.6304347826087,331.369565217391,15,103.376811594203,5.80392156862745
"Benin","BEN","Mono","BEN.9_1",1.83862486,6.54960315,"Africa",0,1.372704237,598193,5.77684132665056,33.9535885167464,24.3301967038809,29.1418926103137,181.506645401382,5.6916533758639,81.5525872762714,24.1934968017058
"Benin","BEN","Ouémé","BEN.10_1",2.53961968,6.626818,"Africa",0,1.372704237,819632,5.91361890574688,33.3997482693518,25.0838892385148,29.2418187539333,263.335431088735,11.3140339836375,101.734004615062,24.3899686520376
"Benin","BEN","Plateau","BEN.11_1",2.62889488,7.17949797,"Africa",0,1.372704237,766888,5.88473194213193,35.1510941207487,23.6646717637754,29.407882942262,172.983654099657,5.67703664645399,94.1330301432463,107.274751178628
"Benin","BEN","Zou","BEN.12_1",2.1086151,7.27465776,"Africa",0,1.372704237,519949,5.71596074727941,35.6313890261987,23.6374691052892,29.6344290657439,155.729609490855,4.30614598780689,88.6419783599714,107.128102615359
"Burkina Faso","BFA","Boucle du Mouhoun","BFA.1_1",-3.48881685,12.54066634,"Africa",1,4.933594794,2010483,6.30330040519948,38.9557451952133,25.3668681252266,32.1613066602199,217.922857488215,0.166203311978726,63.3499657520448,299.309784579676
"Burkina Faso","BFA","Cascades","BFA.2_1",-4.57041802,10.35171341,"Africa",1,4.933594794,1647305,6.21677401662798,36.5930607075002,23.9904053198227,30.2917330136614,262.485026689587,2.15602098977653,91.4763601133931,326.027175143802
"Burkina Faso","BFA","Centre","BFA.7_1",-1.5022751,12.32254882,"Africa",1,4.933594794,961400,5.98290411779263,38.9765889212828,25.4176093294461,32.1970991253644,221.048104956268,0,64.0688289601555,306.749853886616
"Burkina Faso","BFA","Centre-Est","BFA.3_1",-0.18605386,11.60533712,"Africa",1,4.933594794,1388133,6.14243107879815,38.7254889661858,25.286137879911,32.0058134230484,235.375548839596,0.274049153218909,70.2372460131911,266.020062695925
"Burkina Faso","BFA","Centre-Nord","BFA.4_1",-0.97454986,13.26876865,"Africa",1,4.933594794,867274,5.93815632687483,39.3638552687262,25.502915785019,32.4333855268726,189.530935251799,0.0462124418112569,49.7665714487234,312.598306519898
"Burkina Faso","BFA","Centre-Ouest","BFA.5_1",-2.21859266,11.79233885,"Africa",1,4.933594794,803644,5.90506370661539,38.4090463048145,24.9187940815701,31.6639201931923,234.39972401104,0.206071757129715,69.0815764591638,307.034498637707
"Burkina Faso","BFA","Centre-Sud","BFA.6_1",-1.21830907,11.58085369,"Africa",1,4.933594794,1613674,6.20781580157479,38.1696003494213,24.9640023294751,31.5668013394482,236.198587755696,0.535924874426731,70.279051709495,289.356311809191
"Burkina Faso","BFA","Est","BFA.8_1",0.91989297,12.22767232,"Africa",1,4.933594794,1691069,6.22816132830022,39.2511191283901,25.4082189076158,32.329669018003,210.886776874338,0,61.7312581145035,260.154820195498
"Burkina Faso","BFA","Haut-Bassins","BFA.9_1",-4.33212116,11.3678242,"Africa",1,4.933594794,1660587,6.22026163370143,37.3271796046603,24.3079133394423,30.8175464720513,262.821573504385,1.21020421521142,82.3887125278178,357.615925671476
"Burkina Faso","BFA","Nord","BFA.10_1",-2.28326835,13.45938996,"Africa",1,4.933594794,891943,5.95033710148774,39.522016815235,25.6921140599676,32.6070654376013,180.031604538088,0,49.22211389114,318.5229046316
"Burkina Faso","BFA","Plateau-Central","BFA.11_1",-1.14295893,12.44969656,"Africa",1,4.933594794,2701463,6.4315990236961,39.0581230590062,25.3991168478261,32.2286199534161,214.025329968944,0.00679347826086957,61.1728697593168,301.915446523805
"Burkina Faso","BFA","Sahel","BFA.12_1",-0.44006812,14.14637059,"Africa",1,4.933594794,1762270,6.24607244807541,40.2157433532907,26.6945862867892,33.4551648200399,149.791342646755,0,36.6210496333509,290.290611028316
"Burkina Faso","BFA","Sud-Ouest","BFA.13_1",-3.23280138,10.47803933,"Africa",1,4.933594794,2131885,6.32876377389466,37.2847650419476,24.4520407638067,30.8684029028772,233.827319985589,1.98008132173555,85.424584384168,307.847067901235
"Bolivia","BOL","Chuquisaca","BOL.1_1",-64.29023959,-20.03866056,"Americas",1,0,640968,5.80683634812985,27.6146423943617,15.113337125881,21.3639897601213,134.752378243418,4.12754021680731,56.2116636642331,1958.95934098915
"Bolivia","BOL","Cochabamba","BOL.2_1",-65.6329174,-17.23216485,"Americas",1,0,1951712,6.29041573236824,27.1919522740626,13.995498576357,20.5937254252098,289.494599195529,44.1072176441344,138.986403832537,1987.25625536658
"Bolivia","BOL","El Beni","BOL.3_1",-65.15384977,-13.85661153,"Americas",1,0,489485,5.6897393876263,33.5595635910224,21.7835067633945,27.6715351772085,282.047649814857,34.6828194664853,142.232111010353,179.205487166501
"Bolivia","BOL","La Paz","BOL.4_1",-68.12551947,-15.22300139,"Americas",1,0,3009047,6.4784289712832,24.9524836667128,12.8684015408049,18.9104426037589,215.195263032012,30.73434333262,104.248245509133,2084.40471694551
"Bolivia","BOL","Oruro","BOL.5_1",-67.69140766,-18.62618559,"Americas",0,0,548649,5.73929459196575,18.8824244801883,3.23236720282464,11.0573958415065,91.5550255001962,1.17718320910161,24.7840512619328,3905.79962332261
"Bolivia","BOL","Pando","BOL.6_1",-67.31771821,-11.09125815,"Americas",1,0,118892,5.0751526328126,33.347073919255,22.0181358802053,27.6826048997302,265.26912799619,26.1655246309329,145.156089607916,193.601549485708
"Bolivia","BOL","Potosí","BOL.7_1",-66.7266716,-20.53805053,"Americas",0,0,899632,5.9540648949364,20.0714217634108,4.36165360038662,12.2165376818987,64.3430435483005,0.283365999033453,18.1812974323865,3878.18371551475
"Bolivia","BOL","Santa Cruz","BOL.8_1",-61.46098747,-17.29422482,"Americas",1,0,2921186,6.46555921058597,32.661246404514,20.6740251982687,26.6676358013914,192.246489519101,23.0325730354632,96.1862869542443,375.771227038267
"Bolivia","BOL","Tarija","BOL.9_1",-63.88307581,-21.59258612,"Americas",1,0,463390,5.66594665743911,30.8908212353809,17.2459472750208,24.0683842552009,131.590087874965,2.50264052511171,58.4150078752502,1288.52642046062
"Brazil","BRA","Acre","BRA.1_1",-70.44666618,-9.30991674,"Americas",1,0,759223,5.88036935619187,32.0404640471231,21.061289253093,26.5508766501081,263.32461195869,35.1306880031828,162.204805412962,244.243413345711
"Brazil","BRA","Alagoas","BRA.2_1",-36.62319562,-9.51555361,"Americas",0,0,7108251,6.85176275481001,30.5730133056641,21.1937469482422,25.8833801269531,168.674621582031,25.9209594726562,89.116943359375,209.200323348179
"Brazil","BRA","Amapá","BRA.3_1",-51.96103309,1.44004343,"Americas",1,0,2657404,6.42445758438129,32.3989096487529,22.0840285544901,27.2414691016215,377.082466980815,47.1005763459787,215.678397823372,134.011572107126
"Brazil","BRA","Amazonas","BRA.4_1",-64.71488058,-4.18677681,"Americas",1,0,3307568,6.51950878157343,32.0512885010462,21.8420933718156,26.9466909364309,296.47859076263,117.100410826421,211.785669468028,103.245694442859
"Brazil","BRA","Bahia","BRA.5_1",-41.73007713,-12.47331113,"Americas",1,0,21346031,7.32931713579949,30.413025383948,19.0769884834148,24.7450069336814,135.256251066007,21.274854096063,72.5494011820629,528.103629632706
"Brazil","BRA","Ceará","BRA.6_1",-39.6179021,-5.09146429,"Americas",0,0,8232440,6.91552857415299,32.5202423937239,21.5505198647264,27.0353811292252,217.524803012183,4.73651413105054,71.5084035737243,291.312588361218
"Brazil","BRA","Distrito Federal","BRA.7_1",-47.79722597,-15.78111952,"Americas",1,0,4084497,6.61113858141317,28.3332528065937,17.344564445076,22.8389086258348,257.934915446923,5.64487707830041,124.427146984984,1033.75266676148
"Brazil","BRA","Espírito Santo","BRA.8_1",-40.66114896,-19.64267182,"Americas",1,0,11345628,7.05482853983191,30.521318380845,20.2146008461581,25.3679596135015,189.885362203706,34.8902396216306,98.9645971511446,311.134356474043
"Brazil","BRA","Goiás","BRA.9_1",-49.62332081,-16.04442885,"Americas",1,0,9546200,6.9798305289184,31.4518926450666,19.9475635288805,25.6997280869736,281.542753855925,7.72820047186328,127.497178841979,629.232219281043
"Brazil","BRA","Maranhão","BRA.10_1",-45.28740689,-5.0686993,"Americas",1,0,3381964,6.52916898035085,33.3995754161544,21.7953788574363,27.5974771367953,289.444453954569,19.8836220088496,125.186801762312,192.558568796866
"Brazil","BRA","Mato Grosso","BRA.12_1",-55.91920097,-12.94959988,"Americas",1,0,17296191,7.23795047250355,33.0349909078772,20.0289703113419,26.5319806096096,308.427697137938,7.21582811974901,151.174615176863,335.391696518192
"Brazil","BRA","Mato Grosso do Sul","BRA.11_1",-54.84547026,-20.32589839,"Americas",1,0,3363735,6.52682177411428,31.729012302664,21.1842409910467,26.4566266468553,210.333257654604,33.1773871956085,115.761527331635,324.081214349607
"Brazil","BRA","Minas Gerais","BRA.13_1",-44.65770348,-18.45798563,"Americas",1,0,3448747,6.53766133570282,29.4106718610735,18.0931658100396,23.7519188355566,250.526842896286,12.4018175831957,104.966507165499,730.699528996538
"Brazil","BRA","Pará","BRA.14_1",-53.06252532,-3.97338032,"Americas",1,0,11602420,7.06454858259175,32.723618308944,21.2783728062831,27.0009955576135,326.167475281603,59.6897730021147,178.528991906041,196.510583310872
"Brazil","BRA","Paraíba","BRA.15_1",-36.87254734,-7.14256856,"Americas",0,0,1690447,6.22800155903058,30.7618790350494,20.4161748107571,25.5890269229033,162.265858026456,10.054854098632,64.9647474002618,390.441410950662
"Brazil","BRA","Paraná","BRA.16_1",-51.62375032,-24.6368312,"Americas",0,0,490040,5.69023153119231,28.5114996166664,17.0726780936586,22.7920888551625,182.855659255551,81.3511570416034,129.730004393994,639.657115351502
"Brazil","BRA","Pernambuco","BRA.17_1",-37.99888227,-8.32604424,"Americas",0,0,6725996,6.82775660470053,30.4278977576311,19.5320619107534,24.9799798341922,134.900963477482,16.0473551767524,61.9131886393538,478.857509649848
"Brazil","BRA","Piauí","BRA.18_1",-42.96912486,-7.38448444,"Americas",0,0,44768404,7.65097161199908,34.0775378509183,20.9891060905722,27.5333219707452,202.141899599722,2.73449006729802,82.9983397683832,350.751210437108
"Brazil","BRA","Rio de Janeiro","BRA.19_1",-42.66135386,-22.19491892,"Americas",1,0,2247692,6.35173679983976,29.5524161942434,19.4860624510108,24.5192393226271,216.906250569642,30.138938004703,110.676722749837,342.684697989024
"Brazil","BRA","Rio Grande do Norte","BRA.20_1",-36.68216571,-5.84698535,"Americas",0,0,1505648,6.17772345159516,32.1727759571577,22.2150091919111,27.1938925745344,166.511901526657,4.42057389497242,60.4028867929556,172.2706124994
"Brazil","BRA","Rio Grande do Sul","BRA.21_1",-53.31683674,-29.7378389,"Americas",1,0,715541,5.85463452357953,29.6044307430345,18.4053930763632,24.0049119096988,146.31895692295,118.923337407138,130.052617762703,281.600304251837
"Brazil","BRA","Rondônia","BRA.22_1",-62.85654951,-10.89856477,"Americas",1,0,3817341,6.5817609568586,32.9763502306766,20.1849735227995,26.580661876738,302.956141254355,12.9756999321644,157.255023446499,205.474195610484
"Brazil","BRA","Roraima","BRA.23_1",-61.39801946,2.08469221,"Americas",1,0,15131225,7.1798740892396,31.8967284490961,21.7443448144624,26.8205366317792,297.319627021884,69.5463177925785,155.875284173803,235.972410064272
"Brazil","BRA","Santa Catarina","BRA.24_1",-50.80061735,-26.29853803,"Americas",0,0,9178237,6.96275926783492,27.2569707776281,16.5574293967873,21.9072000872077,180.832545608858,106.63464638049,140.913574815657,658.634756548476
"Brazil","BRA","São Paulo","BRA.25_1",-48.73276064,-22.26541286,"Americas",1,0,2660881,6.42502545245482,28.7849736286751,18.3828367027358,23.5839051657055,227.729747559011,32.251896589821,112.716981670835,560.487732232474
"Brazil","BRA","Sergipe","BRA.26_1",-37.44606645,-10.59088956,"Americas",0,0,3748860,6.57389922213327,30.8785873235114,21.6601250767342,26.2693562001228,163.427678023327,35.0089395334561,82.4427850675261,159.428313623099
"Brazil","BRA","Tocantins","BRA.27_1",-48.3300012,-10.15018372,"Americas",1,0,6535049,6.81524884828226,34.3359875506852,21.299597245877,27.8177923982811,277.165195861542,4.87310366145622,139.875772273707,304.184378201747
"Botswana","BWA","Central","BWA.1_1",26.27168272,-21.53879673,"Africa",0,0,638330,5.80504525572276,32.3131212918088,18.3174613696129,25.3152913307108,86.2104948601482,0.553050224936431,33.2404026217228,979.228856532585
"Botswana","BWA","Chobe","BWA.2_1",24.80380033,-18.51269688,"Africa",0,0,29935,4.4761792624817,34.800932337808,18.7939997678827,26.7974660528454,130.246237765484,0,43.8410770242563,996.784199487299
